dataset,relative_path,absolute_path,size_bytes,extension,mime_type,sha256,archive_contents,parse_info,issues
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/075_Article_4_9_of_MiFID.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/075_Article_4_9_of_MiFID.txt,23178,.txt,text/plain,ea73a8497c30ba4c34d0283346673f260b276e7a02aea82b28aa97020127113f,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/076_Article_42_of_the_AIFMD.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/076_Article_42_of_the_AIFMD.html,1151581,.html,text/html,8684215c2678db81815d3bb79525a4dc2106d7e8bc2b1397c3385058f433657f,null,"{""title"": ""Directive - 2011/61 - EN - aifmd - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/076_Article_42_of_the_AIFMD.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/076_Article_42_of_the_AIFMD.txt,340866,.txt,text/plain,4d599861ad3bf8f2a44670f66f36307b33ac896adf11807720aced12e6713694,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/077_Article10_2_for_FCs_and_NFCs.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/077_Article10_2_for_FCs_and_NFCs.html,24347,.html,text/html,cd6adff46086928e0c0800d3a7fc6eb57dd2b3f0ef73267f3f03187389b8d551,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/077_Article10_2_for_FCs_and_NFCs.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/077_Article10_2_for_FCs_and_NFCs.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/078_Article_4a_2_for_FCs_and_NFCs.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/078_Article_4a_2_for_FCs_and_NFCs.html,24230,.html,text/html,1ac18a4e569fc3c79d67cb0525499b8936ce8256b083bc868ba73d718e4a22ff,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/078_Article_4a_2_for_FCs_and_NFCs.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/078_Article_4a_2_for_FCs_and_NFCs.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/079_Article_10_3_of_EMIR.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/079_Article_10_3_of_EMIR.html,24243,.html,text/html,ec4a702bcec73d4a51d993ba9bde392d083659a68430e658ad53f10bb98e85e5,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/079_Article_10_3_of_EMIR.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/079_Article_10_3_of_EMIR.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/080_Article_4a_3_of_EMIR.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/080_Article_4a_3_of_EMIR.html,24227,.html,text/html,5c7d7b42dbc746bfa724c183b2cc9b6d24ce65903e35291845139ff3004ead40,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/080_Article_4a_3_of_EMIR.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/080_Article_4a_3_of_EMIR.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/081_Article_61_3_of_AIFMD.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/081_Article_61_3_of_AIFMD.html,1151582,.html,text/html,214fc3cd87a8699e8f28cf1c5df0a193b3d7d9a4d121c5b05def7deed2cab2dc,null,"{""title"": ""Directive - 2011/61 - EN - aifmd - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/081_Article_61_3_of_AIFMD.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/081_Article_61_3_of_AIFMD.txt,340866,.txt,text/plain,4d599861ad3bf8f2a44670f66f36307b33ac896adf11807720aced12e6713694,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/082_Article_61_4_of_AIFMD.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/082_Article_61_4_of_AIFMD.html,1151581,.html,text/html,cea8349f36638aaef4181c0bf22c9c9aa98ca0b6889a55591886bb8f2004f144,null,"{""title"": ""Directive - 2011/61 - EN - aifmd - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/082_Article_61_4_of_AIFMD.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/082_Article_61_4_of_AIFMD.txt,340866,.txt,text/plain,4d599861ad3bf8f2a44670f66f36307b33ac896adf11807720aced12e6713694,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/083_Article_9_1_of_EMIR.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/083_Article_9_1_of_EMIR.html,24213,.html,text/html,e6356cbca8837f96d44b042eaefc88608697b25786f969634362172fde9ab42b,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/083_Article_9_1_of_EMIR.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/083_Article_9_1_of_EMIR.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/084_Articles_9_1b_to_1d_EMIR.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/084_Articles_9_1b_to_1d_EMIR.html,24298,.html,text/html,03cd221b93ffe82c7fac646e2f68182262464e9c9c30d08bd1f131dee587ca59,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/084_Articles_9_1b_to_1d_EMIR.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/084_Articles_9_1b_to_1d_EMIR.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/085_Directive_2006_48_EC.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/085_Directive_2006_48_EC.html,3217696,.html,text/html,f0cdf3204322d95f1875982edc9b4c502880156d7012ea0f016e279085d51b26,null,"{""title"": ""Directive - 2006/48 - EN - CRD - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/085_Directive_2006_48_EC.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/085_Directive_2006_48_EC.txt,703048,.txt,text/plain,adf160c70b56e786de248e824476adb3e477670b239a831cd38d478ad06e39ab,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/086_Directive_2006_49_EC.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/086_Directive_2006_49_EC.html,956722,.html,text/html,a4fb3eab0176ebf4d08933a0a7ceb403003dcba9e847484fab57edfeb7be0a58,null,"{""title"": ""Directive - 2006/49 - EN - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/086_Directive_2006_49_EC.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/086_Directive_2006_49_EC.txt,195917,.txt,text/plain,ea1a8e1764cfa870545556632b9315b5fd45e05859815fab5340ad52f771eca7,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/087_Directive_2011_61_EU.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/087_Directive_2011_61_EU.html,1151582,.html,text/html,434dee227fa0640db41e609eb75aa87efa54ab11c8c939aad26c4606d63971bb,null,"{""title"": ""Directive - 2011/61 - EN - aifmd - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/087_Directive_2011_61_EU.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/087_Directive_2011_61_EU.txt,340866,.txt,text/plain,4d599861ad3bf8f2a44670f66f36307b33ac896adf11807720aced12e6713694,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/088_Directive_2011_61_EU.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/088_Directive_2011_61_EU.html,1151582,.html,text/html,e57a4ab9956f6402dffa814c4db5582bb6bd2750e42a2651fe4cd66d30c50224,null,"{""title"": ""Directive - 2011/61 - EN - aifmd - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/088_Directive_2011_61_EU.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/088_Directive_2011_61_EU.txt,340866,.txt,text/plain,4d599861ad3bf8f2a44670f66f36307b33ac896adf11807720aced12e6713694,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/089_Directive_83_349_EEC.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/089_Directive_83_349_EEC.html,331080,.html,text/html,3d7b9b9e83d6c10485778a8169b535df641a6155c25d0383dcf1614a6259ab35,null,"{""title"": ""Directive - 83/349 - EN - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/089_Directive_83_349_EEC.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/089_Directive_83_349_EEC.txt,75923,.txt,text/plain,f4e2f3676cc567a8d254e939a07e80d430f2c252964bce623728385343585f0c,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/090_European_Commission_FAQ_no.pdf,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/090_European_Commission_FAQ_no.pdf,345777,.pdf,application/pdf,0385d67303e1d38d4d1da2fcc1308be3c552b9c9d485fc49b3afea127c90495a,null,"{""pages"": 11, ""text_extractable"": true}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/090_European_Commission_FAQ_no.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/090_European_Commission_FAQ_no.txt,30518,.txt,text/plain,3b41306b9d98c51e28067297b016980aa099dfa0b45c1b95ef8acba29d746a58,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/091_Guideline_and_Recommendation_3_b_v.pdf,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/091_Guideline_and_Recommendation_3_b_v.pdf,267041,.pdf,application/pdf,e6f18690a2d4026e53c2e5f3560114b2832dbb1973b7a06dc30e9c2ff0b2214b,null,"{""pages"": 10, ""text_extractable"": true}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/091_Guideline_and_Recommendation_3_b_v.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/091_Guideline_and_Recommendation_3_b_v.txt,20770,.txt,text/plain,f19117e81828cc64fb03ea56bf70bfa88354d260b76df2a9d8384f54a8071ec7,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/092_Article_1_c_of_the_Commission_Delegated_Regulation.pdf,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/092_Article_1_c_of_the_Commission_Delegated_Regulation.pdf,626692,.pdf,application/pdf,3762cec1f35d49261d80dceaf823a255f3bcd0da5b75c403837187d5d4ff239f,null,"{""pages"": 14, ""text_extractable"": true}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/092_Article_1_c_of_the_Commission_Delegated_Regulation.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/092_Article_1_c_of_the_Commission_Delegated_Regulation.txt,49601,.txt,text/plain,56ef65639865a92ea66fbaf5106d1b9c947c999b1f57fd3857140fae6cb0c05a,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/093_article_13_2_of_EMIR.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/093_article_13_2_of_EMIR.html,24241,.html,text/html,284d306ccf871f9490fd0d17f3bdc52f6a31ea847482d9f17f5ed4536160da4b,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/093_article_13_2_of_EMIR.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/093_article_13_2_of_EMIR.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/094_article_16b_5_of_the_ESMA_Regulation.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/094_article_16b_5_of_the_ESMA_Regulation.html,665473,.html,text/html,4de43df7be842d861caabeb9d485bd5a27f544add8b04c4fd6897cd3bf85286d,null,"{""title"": ""Regulation - 1093/2010 - EN - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/094_article_16b_5_of_the_ESMA_Regulation.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/094_article_16b_5_of_the_ESMA_Regulation.txt,184225,.txt,text/plain,732ba55ba431e62a28a4a79516f81acd906b82bd033d084ddcefca7def06cb23,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/095_EMIR_Article_11_2.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/095_EMIR_Article_11_2.html,24240,.html,text/html,8515c10a04ed4e59a237419304df730d093c28d87ff170561b6bd38f7fb10591,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/095_EMIR_Article_11_2.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/095_EMIR_Article_11_2.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/096_Article_4_1_b_ii_of_EMIR.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/096_Article_4_1_b_ii_of_EMIR.html,24217,.html,text/html,b9681b0198a3c8c4cdb05de0fd74c42bf2a85bddb176e6287b4077613d2b2f44,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/096_Article_4_1_b_ii_of_EMIR.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/096_Article_4_1_b_ii_of_EMIR.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/097_Article_4_2_b_of_RTS_2017_2155.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/097_Article_4_2_b_of_RTS_2017_2155.html,341891,.html,text/html,389c4930d46064fccd5df8628f96d0ddba9d80ec75aa6ae123c46f026b3f96e5,null,"{""title"": ""Delegated regulation - 2017/2155 - EN - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/097_Article_4_2_b_of_RTS_2017_2155.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/097_Article_4_2_b_of_RTS_2017_2155.txt,31014,.txt,text/plain,d06a657835de45ab3639ce6a58eb1c199a3c88b9ff72c5cda3711c901b3dc591,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/098_Article_4_4_b_of_the_Indirect_Clearing_RTS.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/098_Article_4_4_b_of_the_Indirect_Clearing_RTS.html,326866,.html,text/html,f997b1a6e08fc37db38f81c390925990a81f9b633227c5a01b27bc533f1fe877,null,"{""title"": ""Delegated regulation - 2017/2154 - EN - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/098_Article_4_4_b_of_the_Indirect_Clearing_RTS.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/098_Article_4_4_b_of_the_Indirect_Clearing_RTS.txt,30365,.txt,text/plain,b681c572325ac571a8c8de5350a7c0a8b08f3222e165704cc67852a8de9d02d6,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/099_EU_No_285_2014.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/099_EU_No_285_2014.html,307157,.html,text/html,98191de60aaa4667548e13e41e28bb356a9328794adc44d4b3e9aebec5332f13,null,"{""title"": ""Delegated regulation - 285/2014 - EN - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/099_EU_No_285_2014.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/099_EU_No_285_2014.txt,16733,.txt,text/plain,c3018b42a31ef1db8bd78821333599107624cbd6db319af4295003ce8a2fbbb4,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/100_Article_46_1_of_EMIR.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/100_Article_46_1_of_EMIR.html,24236,.html,text/html,b4caf6f6f2aea4cca59dd1d2a15fcc62b3382f37cf9758957a7454739eec2405,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/100_Article_46_1_of_EMIR.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/100_Article_46_1_of_EMIR.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/101_Articles_48_5_of_EMIR.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/101_Articles_48_5_of_EMIR.html,24231,.html,text/html,5cdd50ba98b04207545fa83e442a06671cf990a2103faba4f57b5f7d154e15db,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/101_Articles_48_5_of_EMIR.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/101_Articles_48_5_of_EMIR.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/102_Articles_48_6_of_EMIR.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/102_Articles_48_6_of_EMIR.html,24222,.html,text/html,8418b20fdddcad77d60d737dece5c2e001a6d8dbc5a68722739674f605e506b0,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/102_Articles_48_6_of_EMIR.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/102_Articles_48_6_of_EMIR.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/103_Article_39_7_of_EMIR.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/103_Article_39_7_of_EMIR.html,24225,.html,text/html,92196b86e9bd13d55ca1a2360ea96abad84c37cb0b256bc91650f1b457126139,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/103_Article_39_7_of_EMIR.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/103_Article_39_7_of_EMIR.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/104_Article_47_3_of_EMIR.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/104_Article_47_3_of_EMIR.html,24215,.html,text/html,1371d7547e7b4b3299b16b8938661d5fd8c871e506106d6aa92e93fd3f261d13,null,"{""title"": ""Redirecting""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/104_Article_47_3_of_EMIR.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/104_Article_47_3_of_EMIR.txt,11,.txt,text/plain,e55fb1a1d731153e943b68844af12dcce8bfac917c98ffdea64c80da0607dd47,null,"{""encoding"": ""ascii"", ""sample_lines"": 1}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/105_Settlement_Finality_Directive_98_26_EC.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/105_Settlement_Finality_Directive_98_26_EC.html,308643,.html,text/html,97601fe7a5f0bab2454fdbe02246a63f3e172d8ae13839e917c1e47f098d8c7e,null,"{""title"": ""Directive - 98/26 - EN - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/105_Settlement_Finality_Directive_98_26_EC.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/105_Settlement_Finality_Directive_98_26_EC.txt,26678,.txt,text/plain,c00168e24832017838626eb9d3ba3af0b4c89b42f7d3c2d16856fd042f08b238,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/106_Article_47_Model_Validation_of_the_Commission_delegated_Regulation.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/106_Article_47_Model_Validation_of_the_Commission_delegated_Regulation.html,699368,.html,text/html,7876fb5dedec84abd528d507d4854bbef4bc666cec22da49872b9ba4de5d967c,null,"{""title"": ""Delegated regulation - 153/2013 - EN - EUR-Lex""}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/106_Article_47_Model_Validation_of_the_Commission_delegated_Regulation.txt,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/106_Article_47_Model_Validation_of_the_Commission_delegated_Regulation.txt,148237,.txt,text/plain,df201c2d0f7348d37edff628d5c9f43ca842b4e61b5d4805ef2feeae49458135,null,"{""encoding"": ""utf-8"", ""sample_lines"": 5}",
rag_kits,Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/107_Commission_Delegated_Regulation_No_2013_153.html,C:/Users/shimm/Cerebrum-Blocks/block_store/kits/rag_kits/raw_regulations/EMIR/107_Commission_Delegated_Regulation_No_2013_153.html,699367,.html,text/html,b0cce9f93dace657805b0dfee66ef2434f58a8a3e780ee99a183122a23f363c9,null,"{""title"": ""Delegated regulation - 153/2013 - EN - EUR-Lex""}",
